agency_identifier,allocation_transfer_agency,availability_type_code,beginning_period_of_availa,by_direct_reimbursable_fun,deobligations_recov_by_pro_cpe,ending_period_of_availabil,gross_outlay_amount_by_pro_cpe,gross_outlay_amount_by_pro_fyb,gross_outlays_delivered_or_cpe,gross_outlays_delivered_or_fyb,gross_outlays_undelivered_cpe,gross_outlays_undelivered_fyb,main_account_code,object_class,obligations_delivered_orde_cpe,obligations_delivered_orde_fyb,obligations_incurred_by_pr_cpe,obligations_undelivered_or_cpe,obligations_undelivered_or_fyb,program_activity_code,program_activity_name,sub_account_code,ussgl480100_undelivered_or_cpe,ussgl480100_undelivered_or_fyb,ussgl480200_undelivered_or_cpe,ussgl480200_undelivered_or_fyb,ussgl483100_undelivered_or_cpe,ussgl483200_undelivered_or_cpe,ussgl487100_downward_adjus_cpe,ussgl487200_downward_adjus_cpe,ussgl488100_upward_adjustm_cpe,ussgl488200_upward_adjustm_cpe,ussgl490100_delivered_orde_cpe,ussgl490100_delivered_orde_fyb,ussgl490200_delivered_orde_cpe,ussgl490800_authority_outl_cpe,ussgl490800_authority_outl_fyb,ussgl493100_delivered_orde_cpe,ussgl497100_downward_adjus_cpe,ussgl497200_downward_adjus_cpe,ussgl498100_upward_adjustm_cpe,ussgl498200_upward_adjustm_cpe,fiscal_year,period,tas,tas_with_sub
69,,,,D,0,,0,0,0,0,0,0,8055,115,0,0,0,2,2,0,Unknown/Other,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,121,205,205,0,0,0,0,Unknown/Other,0,0,0,0,0,0,0,0,0,0,0,205,205,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,R,0,,0,0,0,0,0,0,8055,121,-46,-46,0,0,0,0,Unknown/Other,0,0,0,0,0,0,0,0,0,0,0,-46,-46,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,-3,0,0,-3,-3,8055,130,-3,-3,0,0,0,0,Unknown/Other,0,0,0,-3,-3,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,210,-2,-2,0,-1,-1,0,Unknown/Other,0,-1,-1,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,R,0,,0,0,0,0,0,0,8055,210,1,1,0,0,0,0,Unknown/Other,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,231,-10,-10,0,-2,-2,0,Unknown/Other,0,-2,-2,0,0,0,0,0,0,0,0,-10,-10,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,232,0,0,0,1,1,0,Unknown/Other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,8,0,0,8,8,8055,233,-48,-48,0,-9,-9,0,Unknown/Other,0,-9,-9,8,8,0,0,0,0,0,0,-48,-48,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,47,0,0,47,47,8055,240,-221,-221,0,-78,-78,0,Unknown/Other,0,-78,-78,47,47,0,0,0,0,0,0,-221,-221,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,-211,211,0,0,0,211,8055,251,0,-4610,4396,-13,-11,0,Unknown/Other,0,-13,-11,0,211,0,0,0,0,0,0,0,-4610,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,R,0,,0,0,0,0,0,0,8055,251,0,-1,1,0,0,0,Unknown/Other,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,20,,0,0,0,0,0,0,8055,252,1,1,0,-21,-21,0,Unknown/Other,0,-21,-21,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,83,,211,-264,0,0,-53,-264,8055,253,79,4688,-4396,-57,-59,0,Unknown/Other,0,-57,-59,-53,-264,0,0,83,0,0,0,79,4688,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,R,0,,0,0,0,0,0,0,8055,253,44,46,-1,0,0,0,Unknown/Other,0,0,0,0,0,0,0,0,0,0,0,44,46,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,310,0,0,0,-317,-317,0,Unknown/Other,0,-317,-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,0,0,0,0,0,0,8055,410,0,0,0,-13,-13,0,Unknown/Other,0,-13,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8055,069-0000-0000- -8055-000
69,,,,D,0,,-336,0,-336,0,0,0,8158,210,-2,0,-428,-91,0,1,Motor Carrier Safety Assistance Program,0,-91,0,0,0,0,0,0,0,0,0,-2,0,-336,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,-967,0,-967,0,0,0,8158,252,0,0,-555,-293,-704,1,Motor Carrier Safety Assistance Program,0,-293,-704,0,0,0,0,0,0,0,0,0,0,-967,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,73,,-1704,-502,-1929,0,-276,-502,8158,253,0,0,-367,-558,-1895,1,Motor Carrier Safety Assistance Program,0,-558,-1895,-276,-502,0,0,73,0,0,0,0,0,-1929,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,-3,0,-3,0,0,0,8158,260,0,0,-3,0,0,1,Motor Carrier Safety Assistance Program,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,5443,,-134943,0,-134943,0,0,0,8158,410,-13582,-13864,-212276,-262476,-184862,1,Motor Carrier Safety Assistance Program,0,-262476,-184862,0,0,0,0,5443,0,0,0,-13582,-13864,-134943,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,0,0,0,0,0,0,8158,253,0,0,0,-149,-149,2,Border Enforcement Grants,0,-149,-149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,121,,-22473,0,-22473,0,0,0,8158,410,-1514,-2599,0,-9682,-31070,2,Border Enforcement Grants,0,-9682,-31070,0,0,0,0,121,0,0,0,-1514,-2599,-22473,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,236,,-1087,0,-1087,0,0,0,8158,410,-107,-159,0,-4346,-5382,3,Safety Data Improvement Grants,0,-4346,-5382,0,0,0,0,236,0,0,0,-107,-159,-1087,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,0,0,0,0,0,0,8158,210,0,0,0,-16,-16,4,Commercial Driver's License (CDL) Program Improvement Grants,0,-16,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,0,0,0,0,0,0,8158,253,0,0,0,-648,-648,4,Commercial Driver's License (CDL) Program Improvement Grants,0,-648,-648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,3212,,-15521,0,-15521,0,0,0,8158,410,-1729,-2323,0,-76616,-91543,4,Commercial Driver's License (CDL) Program Improvement Grants,0,-76616,-91543,0,0,0,0,3212,0,0,0,-1729,-2323,-15521,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,0,,-1724,0,-1724,0,0,0,8158,253,0,0,0,-3212,-4936,5,Commercial Vehicle Information Systems,0,-3212,-4936,0,0,0,0,0,0,0,0,0,0,-1724,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,3553,,-12461,0,-12461,0,0,0,8158,410,-1310,-1754,0,-37126,-49143,5,Commercial Vehicle Information Systems,0,-37126,-49143,0,0,0,0,3553,0,0,0,-1310,-1754,-12461,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,22,,-2582,0,-2582,0,0,0,8158,410,-338,-384,0,-9907,-12444,6,Performance and Registration Information System,0,-9907,-12444,0,0,0,0,22,0,0,0,-338,-384,-2582,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,732,,-11513,0,-11513,0,0,0,8158,410,-1022,-932,0,-12663,-24266,7,MCSAP High Priority,0,-12663,-24266,0,0,0,0,732,0,0,0,-1022,-932,-11513,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8158,069-0000-0000- -8158-000
69,,,,D,23,,-74269,0,-74269,0,0,0,8159,111,-5920,-3824,-76365,-59,-59,1,Operating Expenses,0,-59,-59,0,0,0,0,0,0,0,0,-5920,-3824,-74221,0,0,0,0,23,0,-48,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-621,0,-509,0,-112,0,8159,113,-33,-42,-612,-59,-59,1,Operating Expenses,0,-59,-59,-112,0,0,0,0,0,0,0,-33,-42,-515,0,0,0,0,0,0,7,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-393,-3,-394,0,-2,-3,8159,115,-13,-57,-350,1286,1286,1,Operating Expenses,0,1286,1286,-2,-3,0,0,0,0,0,0,-13,-57,-405,0,0,0,0,0,0,10,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-9,0,-9,0,0,0,8159,118,-1,0,-9,0,0,1,Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,-1,0,-9,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,23,,-26732,0,-26732,0,0,0,8159,121,-2040,-1310,-26147,1193,-121,1,Operating Expenses,0,1193,-121,0,0,0,0,20,0,0,0,-2040,-1310,-26726,0,0,0,0,3,0,-6,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,46,,-6206,0,-6206,0,0,0,8159,210,-31,-1,-6385,-1092,-943,1,Operating Expenses,0,-1092,-943,0,0,0,0,43,0,0,0,-31,-1,-6167,0,0,0,0,3,0,-39,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,24,,-229,0,-229,0,0,0,8159,220,0,-5,-63,-173,-334,1,Operating Expenses,0,-173,-334,0,0,0,0,24,0,0,0,0,-5,-229,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,184,,-11527,0,-11527,0,0,0,8159,231,0,-31,-8828,-3626,-6294,1,Operating Expenses,0,-3626,-6294,0,0,0,0,184,0,0,0,0,-31,-11527,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,1,,-1280,-1100,-1830,0,-549,-1100,8159,233,-24,-54,-1843,-1150,-557,1,Operating Expenses,0,-1150,-557,-549,-1100,0,0,1,0,0,0,-24,-54,-1830,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-353,0,-353,0,0,0,8159,240,0,0,-350,-250,-253,1,Operating Expenses,0,-250,-253,0,0,0,0,0,0,0,0,0,0,-353,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,2,,-210,0,-210,0,0,0,8159,251,-1,0,-234,-36,-14,1,Operating Expenses,0,-36,-14,0,0,0,0,0,0,0,0,-1,0,-210,0,0,0,0,2,0,-1,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,9,,-549,0,-549,0,0,0,8159,252,-3,0,-146,-288,-693,1,Operating Expenses,0,-288,-693,0,0,0,0,9,0,0,0,-3,0,-549,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,2472,,-44247,-19027,-52281,0,-10993,-19027,8159,253,-100,-1415,-37497,-24389,-29824,1,Operating Expenses,0,-24389,-29824,-10993,-19027,0,0,2472,0,0,0,-100,-1415,-52281,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,147,,-396,0,-396,0,0,0,8159,254,1,1,-350,-358,-403,1,Operating Expenses,0,-358,-403,0,0,0,0,147,0,0,0,1,1,-396,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,0,0,0,0,0,8159,256,0,0,0,-51,-51,1,Operating Expenses,0,-51,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,13,,-20,0,-20,0,0,0,8159,257,0,0,-20,-26,-26,1,Operating Expenses,0,-26,-26,0,0,0,0,13,0,0,0,0,0,-20,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,16,,-601,0,-601,0,0,0,8159,260,1,1,-469,-159,-291,1,Operating Expenses,0,-159,-291,0,0,0,0,0,0,0,0,1,1,-599,0,0,0,0,16,0,-2,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,1,,-532,0,-532,0,0,0,8159,310,35,27,-116,-51,-459,1,Operating Expenses,0,-51,-459,0,0,0,0,1,0,0,0,35,27,-532,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,1,,-1041,-669,-1398,0,-312,-669,8159,253,0,-22,-1180,-1895,-1735,2,Research and Technology,0,-1895,-1735,-312,-669,0,0,1,0,0,0,0,-22,-1398,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-4831,-2629,-6142,0,-1318,-2629,8159,255,-42,0,-1458,-5385,-8799,2,Research and Technology,0,-5385,-8799,-1318,-2629,0,0,0,0,0,0,-42,0,-6142,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,0,0,0,0,0,8159,410,0,0,0,-22,-22,2,Research and Technology,0,-22,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,15,,-17685,-12610,-24206,0,-6090,-12610,8159,253,0,-4180,-1778,-3222,-14950,3,Information Management,0,-3222,-14950,-6090,-12610,0,0,15,0,0,0,0,-4180,-24206,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,1,,0,0,0,0,0,0,8159,210,0,0,0,-1,-1,5,Outreach and Education,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,0,0,0,0,0,8159,240,-40,-40,0,0,0,5,Outreach and Education,0,0,0,0,0,0,0,0,0,0,0,-40,-40,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,-2,0,0,-2,-2,8159,252,0,0,0,2,2,5,Outreach and Education,0,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,173,,-2256,-1607,-3545,0,-319,-1607,8159,253,0,-206,0,-1552,-3602,5,Outreach and Education,0,-1552,-3602,-319,-1607,0,0,173,0,0,0,0,-206,-3545,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,0,0,0,0,0,8159,254,40,40,0,0,0,5,Outreach and Education,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,34,,-374,0,-374,0,0,0,8159,410,-55,-87,0,-1295,-1637,6,Commercial Motor Vehicle Operating Grants,0,-1295,-1637,0,0,0,0,34,0,0,0,-55,-87,-374,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-2103,0,-2103,0,0,0,8159,231,0,0,0,-1245,-3348,8,Enforcement and Investigative Activities,0,-1245,-3348,0,0,0,0,0,0,0,0,0,0,-2103,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,0,-1370,-1218,0,-152,-1370,8159,253,0,0,0,0,0,8,Enforcement and Investigative Activities,0,0,0,-152,-1370,0,0,0,0,0,0,0,0,-1218,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,D,0,,-389,0,-389,0,0,0,8159,410,-44,-26,0,-474,-881,9,Commercial Motor Vehicle Additional,0,-474,-881,0,0,0,0,0,0,0,0,-44,-26,-389,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,R,2,,-3543,0,-3543,0,0,0,8159,111,-277,-177,-3643,0,0,801,Motor Carrier Safety Operations and Programs,0,0,0,0,0,0,0,0,0,0,0,-277,-177,-3543,0,0,0,0,2,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,R,1,,-76,0,-76,0,0,0,8159,115,0,-1,-76,0,0,801,Motor Carrier Safety Operations and Programs,0,0,0,0,0,0,0,0,0,0,0,0,-1,-76,0,0,0,0,1,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,R,0,,-1109,0,-1109,0,0,0,8159,121,-88,-54,-1142,0,0,801,Motor Carrier Safety Operations and Programs,0,0,0,0,0,0,0,0,0,0,0,-88,-54,-1109,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,R,1347,,-12220,-206,-12426,0,0,-206,8159,253,0,-239,-10071,-6106,-8015,801,Motor Carrier Safety Operations and Programs,0,-6106,-8015,0,-206,0,0,1347,0,0,0,0,-239,-12426,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,,R,0,,-6,0,-6,0,0,0,8159,310,0,0,0,0,-6,801,Motor Carrier Safety Operations and Programs,0,0,-6,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8159,069-0000-0000- -8159-000
69,,,, ,0,,0,0,0,0,0,0,8058,0,0,0,0,0,0,0,UNKNOWN,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8058,069-0000-0000- -8058-026
69,,,,D,0,,0,0,0,0,0,0,8083,121,0,0,0,-21,-21,58,Other programs,26,-21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,210,0,0,0,0,0,58,Other programs,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,220,0,0,0,-11,-11,58,Other programs,26,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,231,0,0,0,-14,-14,58,Other programs,26,-14,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,-9656,0,-9656,0,0,0,8083,253,0,0,0,-2678,-12334,58,Other programs,26,-2678,-12334,0,0,0,0,0,0,0,0,0,0,-9656,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,258,0,0,0,-5,-5,58,Other programs,26,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,260,0,0,0,-3,-3,58,Other programs,26,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,,D,0,,0,0,0,0,0,0,8083,410,0,0,0,36,36,58,Other programs,26,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -8083,069-0000-0000- -8083-026
69,,,, ,0,,0,0,0,0,0,0,120,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0120,069-0000-0000- -0120-000
69,,,, ,0,,0,0,0,0,0,0,121,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0121,069-0000-0000- -0121-000
69,,,,D,0,,0,0,0,0,0,0,122,0,0,8,-8,0,0,1,"Rail Service Assistance, Federal Railroad Administration - Direct",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0122,069-0000-0000- -0122-000
69,,,,D,0,,0,0,0,0,0,0,122,253,0,-8,8,0,0,1,"Rail Service Assistance, Federal Railroad Administration - Direct",0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0122,069-0000-0000- -0122-000
69,,,,D,0,,0,0,0,0,0,0,122,410,0,0,0,0,0,1,"Rail Service Assistance, Federal Railroad Administration - Direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0122,069-0000-0000- -0122-000
69,,,, ,0,,0,0,0,0,0,0,123,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0123,069-0000-0000- -0123-000
69,,,, ,0,,0,0,0,0,0,0,124,0,0,0,0,0,0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0124,069-0000-0000- -0124-000
69,,,,D,0,,-201478,0,-201478,0,0,0,125,410,-20759,-17007,-4256,-59496,-260471,2,Capital & Debt Service Grants,0,-59496,-260471,0,0,0,0,0,0,0,0,-20759,-17007,-201478,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-32,0,-32,0,0,0,125,111,0,-28,-4,0,0,5,Grants Oversight,0,0,0,0,0,0,0,0,0,0,0,0,-28,-32,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,0,0,0,0,0,0,125,115,0,0,0,0,0,5,Grants Oversight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-10,0,-10,0,0,0,125,121,0,-9,-1,0,0,5,Grants Oversight,0,0,0,0,0,0,0,0,0,0,0,0,-9,-10,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-7,0,-7,0,0,0,125,210,0,0,1,-1,-9,5,Grants Oversight,0,-1,-9,0,0,0,0,0,0,0,0,1,0,-7,0,0,0,0,0,-1,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-143,-4427,-2125,0,-2446,-4427,125,251,0,0,-169,-282,-257,5,Grants Oversight,0,-282,-257,-2446,-4427,0,0,0,0,0,0,0,0,-2125,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,0,-25,0,0,-25,-25,125,253,0,0,0,-24,-24,5,Grants Oversight,0,-24,-24,-25,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-207,0,-207,0,0,0,125,410,0,0,0,-293,-500,5,Grants Oversight,0,-293,-500,0,0,0,0,0,0,0,0,0,0,-207,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-1633,0,-1633,0,0,0,125,410,0,0,0,-3106,-4739,6,Northeast Corridor Commission,0,-3106,-4739,0,0,0,0,0,0,0,0,0,0,-1633,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,-1994,0,-1994,0,0,0,125,410,0,0,-1994,-40186,-40186,7,American Disability Act (ADA),0,-40186,-40186,0,0,0,0,0,0,0,0,0,0,-1994,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0125,069-0000-0000- -0125-000
69,,,,D,0,,7,-7,0,0,0,-7,700,0,0,0,7,4,4,1,Safety and Operations,0,4,4,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
69,,,,D,0,,-5720,-41,-5719,0,-42,-41,700,251,0,-4,-3472,-2168,-4411,1,Safety and Operations,0,-2168,-4411,-42,-41,0,0,0,0,0,0,0,-4,-5719,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
69,,,,D,0,,100,-100,0,0,0,-100,700,252,0,0,100,100,100,1,Safety and Operations,0,100,100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
69,,,,D,20,,-32,13,6,0,-25,13,700,253,0,0,-41,-6,2,1,Safety and Operations,0,-6,2,-25,13,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
69,,,,D,0,,-265,-285,-444,0,-106,-285,700,255,0,0,0,-6,-271,1,Safety and Operations,0,-6,-271,-106,-285,0,0,0,0,0,0,0,0,-444,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
69,,,,D,577,,-3205,0,-3205,0,0,0,700,257,0,0,0,-1035,-4239,1,Safety and Operations,0,-1035,-4239,0,0,0,0,577,0,0,0,0,0,-3205,0,0,0,0,0,0,0,2017,9,069-0000-0000- -0700,069-0000-0000- -0700-000
